#name	source
ENSMUST00000143019	processed_transcript
ENSMUST00000137440	processed_transcript
ENSMUST00000026377	protein_coding
ENSMUST00000172098	protein_coding
ENSMUST00000151848	processed_transcript
ENSMUST00000026378	protein_coding
ENSMUST00000140588	lincRNA
ENSMUST00000030765	protein_coding
ENSMUST00000082509	snRNA
ENSMUST00000148160	processed_transcript
ENSMUST00000130958	processed_transcript
ENSMUST00000140501	antisense
ENSMUST00000010007	protein_coding
ENSMUST00000129181	processed_transcript
ENSMUST00000125780	processed_transcript
ENSMUST00000168047	protein_coding
ENSMUST00000037055	protein_coding
ENSMUST00000127833	protein_coding
ENSMUST00000151517	retained_intron
ENSMUST00000125797	retained_intron
ENSMUST00000156995	processed_transcript
ENSMUST00000135117	processed_transcript
ENSMUST00000170797	processed_transcript
ENSMUST00000137630	retained_intron
ENSMUST00000166376	protein_coding
ENSMUST00000124506	processed_transcript
ENSMUST00000071977	protein_coding
ENSMUST00000122846	retained_intron
ENSMUST00000151455	retained_intron
ENSMUST00000102491	protein_coding
ENSMUST00000097816	protein_coding
ENSMUST00000168157	protein_coding
ENSMUST00000040222	protein_coding
ENSMUST00000126973	retained_intron
ENSMUST00000124286	retained_intron
ENSMUST00000137721	retained_intron
ENSMUST00000126863	retained_intron
ENSMUST00000144196	protein_coding
ENSMUST00000132906	processed_transcript
ENSMUST00000030760	protein_coding
ENSMUST00000149178	retained_intron
ENSMUST00000132704	retained_intron
ENSMUST00000145621	retained_intron
ENSMUST00000153721	nonsense_mediated_decay
ENSMUST00000152915	processed_transcript
ENSMUST00000150330	processed_transcript
ENSMUST00000122933	retained_intron
ENSMUST00000130351	retained_intron
ENSMUST00000144813	retained_intron
ENSMUST00000117116	processed_pseudogene
ENSMUST00000051907	protein_coding
ENSMUST00000148204	protein_coding
ENSMUST00000102487	protein_coding
ENSMUST00000094549	processed_transcript
ENSMUST00000039939	processed_transcript
ENSMUST00000128444	processed_transcript
ENSMUST00000030757	protein_coding
ENSMUST00000146768	processed_transcript
ENSMUST00000097813	protein_coding
ENSMUST00000125175	processed_transcript
ENSMUST00000151475	processed_transcript
ENSMUST00000141834	protein_coding
ENSMUST00000140536	retained_intron
ENSMUST00000138096	protein_coding
ENSMUST00000006618	protein_coding
ENSMUST00000125392	protein_coding
ENSMUST00000135623	protein_coding
ENSMUST00000147903	protein_coding
ENSMUST00000127875	antisense
ENSMUST00000142429	lincRNA
ENSMUST00000006614	protein_coding
ENSMUST00000131026	processed_transcript
ENSMUST00000145523	processed_transcript
ENSMUST00000149002	processed_transcript
ENSMUST00000175439	miRNA
ENSMUST00000124848	lincRNA
ENSMUST00000118041	processed_pseudogene
ENSMUST00000006380	protein_coding
ENSMUST00000042617	protein_coding
ENSMUST00000105790	protein_coding
ENSMUST00000150334	retained_intron
ENSMUST00000133676	protein_coding
ENSMUST00000148320	antisense
ENSMUST00000149247	antisense
ENSMUST00000006378	protein_coding
ENSMUST00000105788	protein_coding
ENSMUST00000135486	protein_coding
ENSMUST00000145725	processed_transcript
ENSMUST00000102486	protein_coding
ENSMUST00000094544	protein_coding
ENSMUST00000006377	protein_coding
ENSMUST00000142438	processed_transcript
ENSMUST00000142020	processed_transcript
ENSMUST00000144899	processed_transcript
ENSMUST00000142695	processed_transcript
ENSMUST00000123477	processed_transcript
ENSMUST00000130482	processed_transcript
ENSMUST00000105786	protein_coding
ENSMUST00000078886	protein_coding
ENSMUST00000147227	processed_transcript
ENSMUST00000152411	processed_transcript
ENSMUST00000144500	processed_transcript
ENSMUST00000152081	processed_transcript
ENSMUST00000049927	pseudogene
ENSMUST00000105784	protein_coding
ENSMUST00000006381	protein_coding
ENSMUST00000105785	protein_coding
ENSMUST00000141518	protein_coding
ENSMUST00000153189	protein_coding
ENSMUST00000130181	protein_coding
ENSMUST00000147764	protein_coding
ENSMUST00000147785	protein_coding
ENSMUST00000137491	processed_transcript
ENSMUST00000127455	protein_coding
ENSMUST00000129602	protein_coding
ENSMUST00000131317	protein_coding
ENSMUST00000123150	protein_coding
ENSMUST00000136831	protein_coding
ENSMUST00000133874	protein_coding
ENSMUST00000143154	nonsense_mediated_decay
ENSMUST00000144017	antisense
ENSMUST00000053263	protein_coding
ENSMUST00000156246	retained_intron
ENSMUST00000140726	antisense
ENSMUST00000038661	protein_coding
ENSMUST00000030751	protein_coding
ENSMUST00000084203	protein_coding
ENSMUST00000136102	retained_intron
ENSMUST00000150229	retained_intron
ENSMUST00000140223	retained_intron
ENSMUST00000141844	retained_intron
ENSMUST00000102484	protein_coding
ENSMUST00000177592	protein_coding
ENSMUST00000105782	protein_coding
ENSMUST00000038161	protein_coding
ENSMUST00000038014	protein_coding
ENSMUST00000138654	processed_transcript
ENSMUST00000153880	protein_coding
ENSMUST00000128660	processed_transcript
ENSMUST00000097805	protein_coding
ENSMUST00000030747	protein_coding
ENSMUST00000153094	protein_coding
ENSMUST00000138359	processed_transcript
ENSMUST00000124161	processed_transcript
ENSMUST00000176781	nonsense_mediated_decay
ENSMUST00000127962	retained_intron
ENSMUST00000102481	protein_coding
ENSMUST00000155826	retained_intron
ENSMUST00000105781	protein_coding
ENSMUST00000153282	processed_transcript
ENSMUST00000037059	protein_coding
ENSMUST00000128368	antisense
ENSMUST00000136064	processed_transcript
ENSMUST00000036854	protein_coding
ENSMUST00000152351	antisense
ENSMUST00000105780	protein_coding
ENSMUST00000105779	protein_coding
ENSMUST00000137618	processed_transcript
ENSMUST00000036701	protein_coding
ENSMUST00000129192	processed_transcript
ENSMUST00000124125	processed_transcript
ENSMUST00000123068	retained_intron
ENSMUST00000119881	processed_pseudogene
ENSMUST00000146094	antisense
ENSMUST00000125293	processed_transcript
ENSMUST00000126231	antisense
ENSMUST00000036572	protein_coding
ENSMUST00000128385	sense_intronic
ENSMUST00000153023	antisense
ENSMUST00000141769	antisense
ENSMUST00000150202	antisense
ENSMUST00000139653	antisense
ENSMUST00000155023	protein_coding
ENSMUST00000135922	processed_transcript
ENSMUST00000173068	protein_coding
ENSMUST00000036476	protein_coding
ENSMUST00000129032	protein_coding
ENSMUST00000148812	retained_intron
ENSMUST00000172864	protein_coding
ENSMUST00000174432	protein_coding
ENSMUST00000144611	retained_intron
ENSMUST00000151337	antisense
ENSMUST00000125582	lincRNA
ENSMUST00000105778	protein_coding
ENSMUST00000119886	processed_pseudogene
ENSMUST00000154280	protein_coding
ENSMUST00000134791	protein_coding
ENSMUST00000118638	processed_pseudogene
ENSMUST00000156909	processed_transcript
ENSMUST00000157278	snoRNA
ENSMUST00000122149	processed_pseudogene
ENSMUST00000030317	protein_coding
ENSMUST00000119654	protein_coding
ENSMUST00000157770	misc_RNA
ENSMUST00000052458	protein_coding
ENSMUST00000122215	processed_pseudogene
ENSMUST00000037419	protein_coding
ENSMUST00000119019	unprocessed_pseudogene
ENSMUST00000059790	protein_coding
ENSMUST00000132915	protein_coding
ENSMUST00000037356	protein_coding
ENSMUST00000155157	protein_coding
ENSMUST00000126398	processed_transcript
ENSMUST00000061277	protein_coding
ENSMUST00000073641	protein_coding
ENSMUST00000119244	processed_pseudogene
ENSMUST00000117391	unprocessed_pseudogene
ENSMUST00000122323	unprocessed_pseudogene
ENSMUST00000178489	protein_coding
ENSMUST00000169056	protein_coding
ENSMUST00000094521	protein_coding
ENSMUST00000105765	protein_coding
ENSMUST00000105776	protein_coding
ENSMUST00000105774	protein_coding
ENSMUST00000117097	unprocessed_pseudogene
ENSMUST00000120556	processed_pseudogene
ENSMUST00000105773	protein_coding
ENSMUST00000105771	protein_coding
ENSMUST00000118356	processed_pseudogene
ENSMUST00000118877	processed_pseudogene
ENSMUST00000073532	protein_coding
ENSMUST00000078695	protein_coding
ENSMUST00000118298	processed_pseudogene
ENSMUST00000121527	processed_pseudogene
ENSMUST00000085144	protein_coding
ENSMUST00000139978	processed_transcript
ENSMUST00000105770	protein_coding
ENSMUST00000149739	protein_coding
ENSMUST00000105769	protein_coding
ENSMUST00000075045	protein_coding
ENSMUST00000137635	retained_intron
ENSMUST00000094522	protein_coding
ENSMUST00000139747	protein_coding
ENSMUST00000105768	protein_coding
ENSMUST00000081645	protein_coding
ENSMUST00000105767	protein_coding
ENSMUST00000117157	unprocessed_pseudogene
ENSMUST00000119045	unprocessed_pseudogene
ENSMUST00000105766	protein_coding
ENSMUST00000105763	protein_coding
ENSMUST00000105762	protein_coding
ENSMUST00000122287	unprocessed_pseudogene
ENSMUST00000119651	processed_pseudogene
ENSMUST00000156324	nonsense_mediated_decay
ENSMUST00000091676	protein_coding
ENSMUST00000133626	protein_coding
ENSMUST00000084191	protein_coding
ENSMUST00000094520	protein_coding
ENSMUST00000097800	protein_coding
ENSMUST00000097799	protein_coding
ENSMUST00000105761	protein_coding
ENSMUST00000050933	protein_coding
ENSMUST00000141847	processed_transcript
ENSMUST00000080405	protein_coding
ENSMUST00000143978	protein_coding
ENSMUST00000129781	processed_transcript
ENSMUST00000105754	protein_coding
ENSMUST00000105753	protein_coding
ENSMUST00000105757	protein_coding
ENSMUST00000105755	protein_coding
ENSMUST00000132946	processed_transcript
ENSMUST00000147855	protein_coding
ENSMUST00000146836	protein_coding
ENSMUST00000122173	processed_pseudogene
ENSMUST00000035757	protein_coding
ENSMUST00000105752	protein_coding
ENSMUST00000144127	processed_transcript
ENSMUST00000133357	processed_transcript
ENSMUST00000117343	processed_pseudogene
ENSMUST00000119195	unprocessed_pseudogene
ENSMUST00000105751	protein_coding
ENSMUST00000118380	unprocessed_pseudogene
ENSMUST00000094526	protein_coding
ENSMUST00000121109	protein_coding
ENSMUST00000030326	protein_coding
ENSMUST00000123854	protein_coding
ENSMUST00000133334	antisense
ENSMUST00000030323	protein_coding
ENSMUST00000177649	protein_coding
ENSMUST00000105749	protein_coding
ENSMUST00000120402	processed_pseudogene
ENSMUST00000030328	protein_coding
ENSMUST00000120637	processed_pseudogene
ENSMUST00000117079	processed_pseudogene
ENSMUST00000105748	protein_coding
ENSMUST00000118978	processed_pseudogene
ENSMUST00000094510	protein_coding
ENSMUST00000105747	protein_coding
ENSMUST00000036876	protein_coding
ENSMUST00000104139	snRNA
ENSMUST00000105746	protein_coding
ENSMUST00000117259	processed_pseudogene
ENSMUST00000105744	protein_coding
ENSMUST00000171001	protein_coding
ENSMUST00000154208	protein_coding
ENSMUST00000128926	processed_transcript
ENSMUST00000142808	protein_coding
ENSMUST00000084184	nonsense_mediated_decay
ENSMUST00000133265	retained_intron
ENSMUST00000020441	protein_coding
ENSMUST00000036579	protein_coding
ENSMUST00000130704	nonsense_mediated_decay
ENSMUST00000147511	processed_transcript
ENSMUST00000141208	retained_intron
ENSMUST00000144835	processed_transcript
ENSMUST00000142308	retained_intron
ENSMUST00000155670	retained_intron
ENSMUST00000132700	retained_intron
ENSMUST00000030336	protein_coding
ENSMUST00000143055	nonsense_mediated_decay
ENSMUST00000030339	protein_coding
ENSMUST00000123027	nonsense_mediated_decay
ENSMUST00000121756	processed_pseudogene
ENSMUST00000119586	processed_pseudogene
ENSMUST00000143127	processed_transcript
ENSMUST00000150529	processed_transcript
ENSMUST00000120870	transcribed_unprocessed_pseudogene
ENSMUST00000118609	processed_pseudogene
ENSMUST00000171805	processed_transcript
ENSMUST00000121843	transcribed_processed_pseudogene
ENSMUST00000118238	processed_pseudogene
ENSMUST00000105742	protein_coding
ENSMUST00000128939	processed_transcript
ENSMUST00000136309	protein_coding
ENSMUST00000105741	protein_coding
ENSMUST00000179696	unprocessed_pseudogene
ENSMUST00000118937	processed_pseudogene
ENSMUST00000117838	processed_pseudogene
ENSMUST00000119638	processed_pseudogene
ENSMUST00000105739	protein_coding
ENSMUST00000119718	protein_coding
ENSMUST00000097794	protein_coding
ENSMUST00000120010	processed_pseudogene
ENSMUST00000119218	processed_pseudogene
ENSMUST00000177803	processed_pseudogene
ENSMUST00000105738	protein_coding
ENSMUST00000119920	processed_pseudogene
ENSMUST00000180014	protein_coding
ENSMUST00000121816	processed_pseudogene
ENSMUST00000118855	processed_pseudogene
ENSMUST00000153010	lincRNA
ENSMUST00000117481	processed_pseudogene
ENSMUST00000180112	unprocessed_pseudogene
ENSMUST00000122051	unprocessed_pseudogene
ENSMUST00000117655	processed_pseudogene
ENSMUST00000120994	processed_pseudogene
ENSMUST00000123460	protein_coding
ENSMUST00000166629	protein_coding
ENSMUST00000117799	processed_pseudogene
ENSMUST00000121342	processed_pseudogene
ENSMUST00000117496	processed_pseudogene
ENSMUST00000154939	processed_transcript
ENSMUST00000105730	protein_coding
ENSMUST00000091878	protein_coding
ENSMUST00000151278	retained_intron
ENSMUST00000168483	protein_coding
ENSMUST00000092750	protein_coding
ENSMUST00000131932	protein_coding
ENSMUST00000152923	antisense
ENSMUST00000153595	antisense
ENSMUST00000119716	processed_pseudogene
ENSMUST00000118554	processed_pseudogene
ENSMUST00000122090	processed_pseudogene
ENSMUST00000123828	lincRNA
ENSMUST00000154592	lincRNA
ENSMUST00000121771	processed_pseudogene
ENSMUST00000178733	unprocessed_pseudogene
ENSMUST00000146671	lincRNA
ENSMUST00000144166	lincRNA
ENSMUST00000124975	lincRNA
ENSMUST00000105733	protein_coding
ENSMUST00000094493	processed_pseudogene
ENSMUST00000119646	processed_pseudogene
ENSMUST00000105735	protein_coding
ENSMUST00000140089	protein_coding
ENSMUST00000179175	protein_coding
ENSMUST00000145269	antisense
ENSMUST00000122151	processed_pseudogene
ENSMUST00000118760	processed_pseudogene
ENSMUST00000120042	processed_pseudogene
ENSMUST00000178737	unprocessed_pseudogene
ENSMUST00000130825	protein_coding
ENSMUST00000070932	protein_coding
ENSMUST00000049821	protein_coding
ENSMUST00000179197	processed_pseudogene
ENSMUST00000119840	processed_pseudogene
ENSMUST00000122071	processed_pseudogene
ENSMUST00000146688	protein_coding
ENSMUST00000132166	processed_transcript
ENSMUST00000075775	protein_coding
ENSMUST00000150197	retained_intron
ENSMUST00000120969	processed_pseudogene
ENSMUST00000175787	antisense
ENSMUST00000118441	processed_pseudogene
ENSMUST00000117213	processed_pseudogene
ENSMUST00000121481	processed_pseudogene
ENSMUST00000177972	unprocessed_pseudogene
ENSMUST00000084149	protein_coding
ENSMUST00000151022	protein_coding
ENSMUST00000118508	processed_pseudogene
ENSMUST00000119875	processed_pseudogene
ENSMUST00000125785	processed_transcript
ENSMUST00000177526	transcribed_unprocessed_pseudogene
ENSMUST00000122007	processed_pseudogene
ENSMUST00000117628	processed_pseudogene
ENSMUST00000179385	processed_pseudogene
ENSMUST00000148762	protein_coding
ENSMUST00000166764	protein_coding
ENSMUST00000133078	protein_coding
ENSMUST00000154154	protein_coding
ENSMUST00000121570	processed_pseudogene
ENSMUST00000120609	processed_pseudogene
ENSMUST00000179720	unprocessed_pseudogene
ENSMUST00000105721	protein_coding
ENSMUST00000063704	protein_coding
ENSMUST00000118377	processed_pseudogene
ENSMUST00000179853	unprocessed_pseudogene
ENSMUST00000117417	processed_pseudogene
ENSMUST00000104964	protein_coding
ENSMUST00000139784	protein_coding
ENSMUST00000143885	protein_coding
ENSMUST00000081742	protein_coding
ENSMUST00000105720	protein_coding
ENSMUST00000037565	protein_coding
ENSMUST00000133006	protein_coding
ENSMUST00000119277	processed_pseudogene
ENSMUST00000127826	processed_transcript
ENSMUST00000147722	lincRNA
ENSMUST00000117638	protein_coding
ENSMUST00000118035	processed_pseudogene
ENSMUST00000121031	processed_pseudogene
ENSMUST00000118892	processed_pseudogene
ENSMUST00000105734	protein_coding
ENSMUST00000122309	protein_coding
ENSMUST00000176201	lincRNA
ENSMUST00000116174	processed_pseudogene
ENSMUST00000105718	protein_coding
ENSMUST00000135798	protein_coding
ENSMUST00000030886	protein_coding
ENSMUST00000172710	protein_coding
ENSMUST00000173034	retained_intron
ENSMUST00000119975	protein_coding
ENSMUST00000156374	retained_intron
ENSMUST00000141534	retained_intron
ENSMUST00000141166	retained_intron
ENSMUST00000174081	retained_intron
ENSMUST00000094481	protein_coding
ENSMUST00000105716	protein_coding
ENSMUST00000030884	protein_coding
ENSMUST00000105715	protein_coding
ENSMUST00000105714	protein_coding
ENSMUST00000124646	processed_transcript
ENSMUST00000134172	protein_coding
ENSMUST00000118348	processed_pseudogene
ENSMUST00000150881	protein_coding
ENSMUST00000019199	protein_coding
ENSMUST00000149129	protein_coding
ENSMUST00000124292	retained_intron
ENSMUST00000124041	retained_intron
ENSMUST00000105712	protein_coding
ENSMUST00000132075	processed_transcript
ENSMUST00000103232	protein_coding
ENSMUST00000103231	protein_coding
